中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Chicago,中转,42 ms,619 Mbps,79257 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,102 ms,44 Mbps,5738 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26a:57,US,Los Angeles,隧道,69 ms,50 Mbps,6458 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,113 ms,203 Mbps,26009 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,89 ms,49 Mbps,6290 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,88 ms,255 Mbps,32665 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,16 ms,944 Mbps,120832 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,10 ms,58 Mbps,7507 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,295 Mbps,37785 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,46 ms,433 Mbps,55500 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,73 ms,347 Mbps,44441 kB/s
129.153.203.62,443,129.153.203.62,US,Los Angeles,中转,60 ms,324 Mbps,41472 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,72 ms,256 Mbps,32870 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,120 ms,200 Mbps,25600 kB/s
47.88.24.237,443,47.88.24.237,US,San Jose,中转,90 ms,8 Mbps,1117 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,103 ms,8 Mbps,1069 kB/s
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,100 ms,339 Mbps,43417 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,21 ms,65 Mbps,8336 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,244 Mbps,31232 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,29 ms,6 Mbps,848 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,76 ms,176 Mbps,22630 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,65 ms,303 Mbps,38809 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,93 ms,32 Mbps,4211 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,71 ms,37 Mbps,4859 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,70 ms,33 Mbps,4350 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,202 Mbps,25907 kB/s
130.61.194.232,443,2a0b:21c0:1007:ca:0:53b4:792:c121,DE,Frankfurt,隧道,98 ms,118 Mbps,15155 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,89 ms,260 Mbps,33382 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,102 ms,230 Mbps,29491 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,73 ms,1 Mbps,175 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,117 ms,47 Mbps,6070 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,50 ms,628 Mbps,80486 kB/s
141.147.62.76,443,98.98.156.18,DE,Frankfurt,隧道,133 ms,250 Mbps,32051 kB/s
143.47.236.134,443,2a0b:21c0:100a:1b5:0:cd05:5699:a3f2,DE,Frankfurt,隧道,111 ms,118 Mbps,15155 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,214 ms,38 Mbps,4868 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,408 Mbps,52326 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,101 ms,43 Mbps,5564 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,72 ms,358 Mbps,45875 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,93 ms,228 Mbps,29184 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,112 ms,96 Mbps,12288 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,111 ms,45 Mbps,5806 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,194 ms,35 Mbps,4592 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,172 ms,137 Mbps,17612 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,212 ms,109 Mbps,14028 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,215 ms,77 Mbps,9899 kB/s
141.144.198.32,443,2606:f240:f00:dd8d:0:7755:fdc7:84d4,US,Frankfurt,隧道,97 ms,239 Mbps,30617 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,220 ms,81 Mbps,10444 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,104 ms,197 Mbps,25292 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,228 ms,55 Mbps,7079 kB/s
138.2.151.140,443,2606:f240:f00:6acf:0:5b19:551f:c877,US,Frankfurt,隧道,93 ms,244 Mbps,31232 kB/s
158.180.89.73,443,2603:c024:e:6666::8888,KR,Seoul,隧道,184 ms,81 Mbps,10444 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,93 ms,289 Mbps,37068 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,245 ms,2 Mbps,339 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,87 ms,438 Mbps,56115 kB/s
155.248.187.211,443,155.248.187.211,JP,Tokyo,中转,246 ms,34 Mbps,4398 kB/s
8.222.209.16,443,8.219.142.198,SG,Singapore,隧道,260 ms,52 Mbps,6767 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,217 ms,82 Mbps,10547 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,114 ms,30 Mbps,3874 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,185 ms,40 Mbps,5246 kB/s
158.101.206.181,443,2a0b:21c0:1007:1c8:0:3b56:e484:e5c4,DE,Frankfurt,隧道,109 ms,136 Mbps,17408 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,193 ms,88 Mbps,11264 kB/s
132.226.233.85,443,132.226.233.85,KR,Seoul,中转,225 ms,37 Mbps,4740 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,113 ms,232 Mbps,29696 kB/s
141.148.220.141,443,2a09:bac5:3af8:16b4::243:30,IN,Mumbai,隧道,238 ms,33 Mbps,4349 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,258 ms,39 Mbps,5061 kB/s
8.219.192.235,443,47.236.58.234,SG,Singapore,隧道,270 ms,49 Mbps,6272 kB/s
158.101.151.41,443,158.101.151.41,JP,Tokyo,中转,223 ms,33 Mbps,4289 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,280 ms,36 Mbps,4728 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,226 ms,88 Mbps,11366 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,220 ms,88 Mbps,11366 kB/s
152.67.102.137,443,152.67.102.137,AU,Sydney,中转,216 ms,26 Mbps,3400 kB/s
193.123.81.105,443,193.123.81.105,AE,Paris,中转,213 ms,48 Mbps,6192 kB/s
8.219.204.8,443,8.219.96.61,SG,Singapore,隧道,281 ms,48 Mbps,6163 kB/s
8.219.126.247,443,8.222.220.238,SG,Singapore,隧道,283 ms,52 Mbps,6762 kB/s
8.222.252.47,443,8.219.142.198,SG,Singapore,隧道,271 ms,52 Mbps,6748 kB/s
47.245.108.186,443,8.222.222.65,SG,Singapore,隧道,269 ms,52 Mbps,6758 kB/s
8.219.69.119,443,8.222.222.65,SG,Singapore,隧道,282 ms,47 Mbps,6039 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,233 ms,1 Mbps,178 kB/s
47.245.120.128,443,8.222.236.107,SG,Singapore,隧道,266 ms,55 Mbps,7078 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,234 ms,25 Mbps,3278 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,205 ms,42 Mbps,5380 kB/s
8.219.234.250,443,8.222.222.65,SG,Singapore,隧道,280 ms,54 Mbps,6941 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,246 ms,68 Mbps,8785 kB/s
8.222.183.54,443,8.222.207.55,SG,Singapore,隧道,298 ms,52 Mbps,6750 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,260 ms,28 Mbps,3710 kB/s
8.219.182.251,443,47.236.58.234,SG,Singapore,隧道,289 ms,53 Mbps,6854 kB/s
8.222.202.155,443,47.236.58.234,SG,Singapore,隧道,277 ms,52 Mbps,6783 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,220 ms,40 Mbps,5196 kB/s
8.213.217.254,443,8.213.217.254,TH,Singapore,中转,276 ms,48 Mbps,6168 kB/s
8.219.253.94,443,47.245.125.52,SG,Singapore,隧道,290 ms,39 Mbps,5111 kB/s
8.222.236.187,443,8.222.222.65,SG,Singapore,隧道,286 ms,53 Mbps,6832 kB/s
129.159.221.169,443,2606:f240:f00:2be4:0:d900:35b1:c03f,US,Frankfurt,隧道,119 ms,221 Mbps,28364 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,19 ms,287 Mbps,36761 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,127 ms,41 Mbps,5351 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,98 ms,40 Mbps,5171 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,248 ms,35 Mbps,4551 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,123 ms,231 Mbps,29593 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,257 ms,43 Mbps,5507 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,223 ms,54 Mbps,6948 kB/s
8.219.77.151,443,47.236.58.234,SG,Singapore,隧道,271 ms,47 Mbps,6040 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,92 ms,42 Mbps,5481 kB/s
