中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,65 ms,535 Mbps,68505 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,52 ms,545 Mbps,69836 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,63 ms,468 Mbps,60006 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,45 ms,42 Mbps,5472 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,355 Mbps,45465 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,24 ms,2 Mbps,335 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,114 ms,44 Mbps,5744 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,23 ms,824 Mbps,105472 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,119 ms,36 Mbps,4620 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,159 ms,145 Mbps,18636 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,69 ms,110 Mbps,14131 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,102 ms,20 Mbps,2564 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,66 ms,560 Mbps,71782 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,134 ms,175 Mbps,22425 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,23 ms,634 Mbps,81203 kB/s
47.90.141.204,443,91.149.239.72,US,Los Angeles,隧道,18 ms,1 Mbps,168 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,403 Mbps,51609 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,103 ms,40 Mbps,5137 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,154 ms,121 Mbps,15564 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,119 ms,159 Mbps,20377 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,68 ms,484 Mbps,61952 kB/s
