中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,551 Mbps,70553 kB/s,70553.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,378 Mbps,48435 kB/s,48435.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,360 Mbps,46182 kB/s,46182.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,349 Mbps,44748 kB/s,44748.0
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,75 ms,311 Mbps,39833 kB/s,39833.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,266 Mbps,34099 kB/s,34099.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,101 ms,260 Mbps,33280 kB/s,33280.0
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,72 ms,256 Mbps,32870 kB/s,32870.0
141.144.204.181,443,2606:f240:f00:a683:0:1ebf:989a:f98a,DE,Frankfurt,隧道,87 ms,248 Mbps,31744 kB/s,31744.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,68 ms,240 Mbps,30822 kB/s,30822.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,137 ms,230 Mbps,29491 kB/s,29491.0
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,176 ms,104 Mbps,13312 kB/s,13312.0
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,78 ms,85 Mbps,10956 kB/s,10956.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,200 ms,80 Mbps,10240 kB/s,10240.0
129.154.221.170,443,130.162.140.114,KR,Seoul,隧道,201 ms,71 Mbps,9200 kB/s,9200.0
8.219.206.24,443,47.236.1.53,SG,Singapore,隧道,240 ms,59 Mbps,7651 kB/s,7651.0
8.219.134.131,443,47.245.114.12,SG,Singapore,隧道,241 ms,46 Mbps,5925 kB/s,5925.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,99 ms,45 Mbps,5832 kB/s,5832.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,96 ms,42 Mbps,5484 kB/s,5484.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,41 Mbps,5369 kB/s,5369.0
146.56.146.67,443,2602:ffe4:407:20d9:0:8e36:216c:32aa,SG,Singapore,隧道,282 ms,41 Mbps,5310 kB/s,5310.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,40 Mbps,5166 kB/s,5166.0
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,178 ms,39 Mbps,5063 kB/s,5063.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,1206 ms,33 Mbps,4291 kB/s,4291.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,222 ms,33 Mbps,4282 kB/s,4282.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,241 ms,32 Mbps,4203 kB/s,4203.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,28 Mbps,3639 kB/s,3639.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,223 ms,20 Mbps,2588 kB/s,2588.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,198 ms,13 Mbps,1776 kB/s,1776.0
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,210 ms,1 Mbps,234 kB/s,234.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,1 Mbps,181 kB/s,181.0
