中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,30 ms,659 Mbps,84377 kB/s,84377.0
34.82.76.253,443,34.187.190.53,US,Seattle,隧道,50 ms,512 Mbps,65536 kB/s,65536.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,51 ms,444 Mbps,56934 kB/s,56934.0
35.197.23.75,443,35.212.240.155,US,Seattle,隧道,50 ms,431 Mbps,55193 kB/s,55193.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,410 Mbps,52531 kB/s,52531.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,49 ms,400 Mbps,51302 kB/s,51302.0
184.169.181.217,443,184.169.181.217,US,London,中转,66 ms,360 Mbps,46080 kB/s,46080.0
35.230.79.26,443,35.212.240.155,US,Seattle,隧道,49 ms,358 Mbps,45875 kB/s,45875.0
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,298 Mbps,38195 kB/s,38195.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,234 Mbps,30003 kB/s,30003.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,201 Mbps,25804 kB/s,25804.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,190 Mbps,24371 kB/s,24371.0
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,150 ms,121 Mbps,15564 kB/s,15564.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,24 ms,51 Mbps,6640 kB/s,6640.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,123 ms,45 Mbps,5850 kB/s,5850.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,194 ms,41 Mbps,5310 kB/s,5310.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,156 ms,39 Mbps,5082 kB/s,5082.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,155 ms,39 Mbps,5015 kB/s,5015.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,115 ms,37 Mbps,4822 kB/s,4822.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,191 ms,36 Mbps,4667 kB/s,4667.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,196 ms,32 Mbps,4151 kB/s,4151.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,14 Mbps,1837 kB/s,1837.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,7 Mbps,937 kB/s,937.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,100 ms,4 Mbps,532 kB/s,532.0
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,204 ms,0 Mbps,2 kB/s,2.0
