中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1072 Mbps,137216 kB/s,137216.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,15 ms,848 Mbps,108544 kB/s,108544.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,18 ms,592 Mbps,75776 kB/s,75776.0
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,75 ms,509 Mbps,65228 kB/s,65228.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,43 ms,486 Mbps,62259 kB/s,62259.0
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,59 ms,468 Mbps,59904 kB/s,59904.0
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,47 ms,426 Mbps,54579 kB/s,54579.0
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,50 ms,415 Mbps,53145 kB/s,53145.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,62 ms,376 Mbps,48230 kB/s,48230.0
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,41 ms,370 Mbps,47411 kB/s,47411.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,18 ms,340 Mbps,43622 kB/s,43622.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,120 ms,175 Mbps,22425 kB/s,22425.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,152 ms,150 Mbps,19251 kB/s,19251.0
141.147.117.4,443,2a0b:21c0:100a:1b2:0:5d67:8afb:6b87,DE,Frankfurt,隧道,151 ms,142 Mbps,18227 kB/s,18227.0
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,143 ms,135 Mbps,17305 kB/s,17305.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,164 ms,127 Mbps,16281 kB/s,16281.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,154 ms,120 Mbps,15360 kB/s,15360.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,164 ms,119 Mbps,15257 kB/s,15257.0
158.101.130.149,443,2602:ffe4:407:20da:0:75cc:e3df:fd8,SG,Singapore,隧道,194 ms,86 Mbps,11059 kB/s,11059.0
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,4 ms,72 Mbps,9292 kB/s,9292.0
129.146.7.98,443,2a09:bac5:60e9:78::c:39c,US,Los Angeles,隧道,6 ms,52 Mbps,6682 kB/s,6682.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,127 ms,49 Mbps,6273 kB/s,6273.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,119 ms,45 Mbps,5878 kB/s,5878.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,143 ms,45 Mbps,5828 kB/s,5828.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,44 Mbps,5655 kB/s,5655.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,146 ms,43 Mbps,5609 kB/s,5609.0
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,151 ms,42 Mbps,5472 kB/s,5472.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,156 ms,42 Mbps,5438 kB/s,5438.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,157 ms,42 Mbps,5430 kB/s,5430.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,164 ms,40 Mbps,5184 kB/s,5184.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,152 ms,40 Mbps,5146 kB/s,5146.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,156 ms,40 Mbps,5122 kB/s,5122.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,59 ms,10 Mbps,1399 kB/s,1399.0
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,109 ms,1 Mbps,200 kB/s,200.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,101 ms,0 Mbps,90 kB/s,90.0
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,160 ms,0 Mbps,45 kB/s,45.0
