中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,764 Mbps,97894 kB/s,97894.0
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,48 ms,472 Mbps,60416 kB/s,60416.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,54 ms,457 Mbps,58572 kB/s,58572.0
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,50 ms,452 Mbps,57958 kB/s,57958.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,48 ms,427 Mbps,54681 kB/s,54681.0
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,50 ms,409 Mbps,52428 kB/s,52428.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,398 Mbps,50995 kB/s,50995.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,393 Mbps,50380 kB/s,50380.0
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,330 Mbps,42291 kB/s,42291.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,213 Mbps,27340 kB/s,27340.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,118 ms,193 Mbps,24780 kB/s,24780.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,185 Mbps,23756 kB/s,23756.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,143 Mbps,18329 kB/s,18329.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,149 ms,143 Mbps,18329 kB/s,18329.0
144.24.85.97,443,158.180.76.162,KR,Seoul,隧道,170 ms,109 Mbps,14028 kB/s,14028.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,210 ms,74 Mbps,9598 kB/s,9598.0
8.219.139.93,443,47.84.40.188,SG,Singapore,隧道,228 ms,54 Mbps,6970 kB/s,6970.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,152 ms,49 Mbps,6283 kB/s,6283.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,103 ms,46 Mbps,5898 kB/s,5898.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,167 ms,44 Mbps,5637 kB/s,5637.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,196 ms,43 Mbps,5589 kB/s,5589.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,118 ms,42 Mbps,5463 kB/s,5463.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,41 Mbps,5360 kB/s,5360.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,104 ms,40 Mbps,5209 kB/s,5209.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,39 Mbps,5064 kB/s,5064.0
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,246 ms,38 Mbps,4971 kB/s,4971.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,163 ms,38 Mbps,4944 kB/s,4944.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,201 ms,38 Mbps,4942 kB/s,4942.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,222 ms,19 Mbps,2532 kB/s,2532.0
129.159.84.71,443,129.159.84.71,US,Newark,中转,39 ms,2 Mbps,367 kB/s,367.0
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,206 ms,2 Mbps,294 kB/s,294.0
