中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,712 Mbps,91238 kB/s,91238.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,449 Mbps,57548 kB/s,57548.0
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,68 ms,420 Mbps,53760 kB/s,53760.0
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,68 ms,387 Mbps,49561 kB/s,49561.0
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,69 ms,377 Mbps,48332 kB/s,48332.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,79 ms,354 Mbps,45363 kB/s,45363.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,65 ms,289 Mbps,37068 kB/s,37068.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,283 Mbps,36249 kB/s,36249.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,252 Mbps,32256 kB/s,32256.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,234 Mbps,30003 kB/s,30003.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,168 ms,138 Mbps,17715 kB/s,17715.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,206 ms,88 Mbps,11366 kB/s,11366.0
8.219.201.245,443,8.219.66.146,SG,Singapore,隧道,239 ms,63 Mbps,8173 kB/s,8173.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,48 Mbps,6187 kB/s,6187.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,47 Mbps,6115 kB/s,6115.0
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,164 ms,45 Mbps,5812 kB/s,5812.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,163 ms,43 Mbps,5516 kB/s,5516.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,194 ms,39 Mbps,5069 kB/s,5069.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,163 ms,36 Mbps,4618 kB/s,4618.0
8.219.151.64,443,8.222.210.246,SG,Singapore,隧道,227 ms,33 Mbps,4325 kB/s,4325.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,234 ms,19 Mbps,2453 kB/s,2453.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,983 kB/s,983.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,165 ms,0 Mbps,58 kB/s,58.0
129.146.46.164,443,129.146.46.164,308 Mbps,39526 kB/s,,,,,
