中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,Ashburn,中转,8 ms,1536 Mbps,196608 kB/s,196608.0
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,27 ms,944 Mbps,120832 kB/s,120832.0
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,42 ms,920 Mbps,117760 kB/s,117760.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,1033 ms,664 Mbps,85094 kB/s,85094.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,620 Mbps,79462 kB/s,79462.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,2 ms,605 Mbps,77516 kB/s,77516.0
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,28 ms,564 Mbps,72192 kB/s,72192.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,32 ms,313 Mbps,40140 kB/s,40140.0
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,68 ms,279 Mbps,35737 kB/s,35737.0
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,67 ms,275 Mbps,35225 kB/s,35225.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,193 Mbps,24780 kB/s,24780.0
152.70.242.38,443,130.162.140.114,KR,Seoul,隧道,134 ms,156 Mbps,19968 kB/s,19968.0
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,138 ms,156 Mbps,19968 kB/s,19968.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,149 Mbps,19148 kB/s,19148.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,156 ms,136 Mbps,17408 kB/s,17408.0
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,153 ms,132 Mbps,16998 kB/s,16998.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,127 Mbps,16281 kB/s,16281.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,167 ms,47 Mbps,6030 kB/s,6030.0
168.138.212.80,443,168.138.212.80,JP,Osaka,中转,115 ms,46 Mbps,5964 kB/s,5964.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,155 ms,44 Mbps,5745 kB/s,5745.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,42 Mbps,5407 kB/s,5407.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,162 ms,41 Mbps,5339 kB/s,5339.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,158 ms,38 Mbps,4895 kB/s,4895.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,147 ms,36 Mbps,4714 kB/s,4714.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,183 ms,31 Mbps,4090 kB/s,4090.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,71 ms,9 Mbps,1184 kB/s,1184.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,5 Mbps,683 kB/s,683.0
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,175 ms,3 Mbps,435 kB/s,435.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,253 ms,0 Mbps,32 kB/s,32.0
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,173 ms,0 Mbps,19 kB/s,19.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,149 ms,0 Mbps,7 kB/s,7.0
