中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,26 ms,1176 Mbps,150528 kB/s,150528.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,20 ms,816 Mbps,104448 kB/s,104448.0
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,37 ms,678 Mbps,86835 kB/s,86835.0
35.197.23.75,443,35.212.241.9,US,Seattle,隧道,45 ms,548 Mbps,70246 kB/s,70246.0
35.230.79.26,443,35.212.241.9,US,Seattle,隧道,49 ms,486 Mbps,62259 kB/s,62259.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,386 Mbps,49459 kB/s,49459.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,23 ms,347 Mbps,44441 kB/s,44441.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,260 Mbps,33280 kB/s,33280.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,139 ms,200 Mbps,25702 kB/s,25702.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,118 ms,49 Mbps,6391 kB/s,6391.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,117 ms,49 Mbps,6327 kB/s,6327.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,47 Mbps,6121 kB/s,6121.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,116 ms,47 Mbps,6077 kB/s,6077.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,139 ms,45 Mbps,5851 kB/s,5851.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,136 ms,35 Mbps,4559 kB/s,4559.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,54 ms,4 Mbps,573 kB/s,573.0
