中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,16 ms,591 Mbps,75673 kB/s,75673.0
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,73 ms,349 Mbps,44748 kB/s,44748.0
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,70 ms,348 Mbps,44544 kB/s,44544.0
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,68 ms,342 Mbps,43827 kB/s,43827.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,81 ms,306 Mbps,39219 kB/s,39219.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,69 ms,305 Mbps,39116 kB/s,39116.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,249 Mbps,31948 kB/s,31948.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,248 Mbps,31744 kB/s,31744.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,219 Mbps,28057 kB/s,28057.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,193 Mbps,24780 kB/s,24780.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,155 ms,131 Mbps,16793 kB/s,16793.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,169 ms,125 Mbps,16076 kB/s,16076.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,43 Mbps,5557 kB/s,5557.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,105 ms,39 Mbps,5023 kB/s,5023.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,37 Mbps,4764 kB/s,4764.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,164 ms,36 Mbps,4703 kB/s,4703.0
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,253 ms,36 Mbps,4647 kB/s,4647.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,35 Mbps,4574 kB/s,4574.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,195 ms,35 Mbps,4480 kB/s,4480.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,1 ms,7 Mbps,965 kB/s,965.0
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,220 ms,5 Mbps,719 kB/s,719.0
