中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,6 ms,1048 Mbps,134144 kB/s,134144.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,5 ms,904 Mbps,115712 kB/s,115712.0
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,25 ms,864 Mbps,110592 kB/s,110592.0
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,28 ms,856 Mbps,109568 kB/s,109568.0
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,26 ms,824 Mbps,105472 kB/s,105472.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,29 ms,464 Mbps,59392 kB/s,59392.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,407 Mbps,52121 kB/s,52121.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,208 Mbps,26624 kB/s,26624.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,165 ms,127 Mbps,16281 kB/s,16281.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,108 Mbps,13926 kB/s,13926.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,164 ms,105 Mbps,13516 kB/s,13516.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,100 Mbps,12902 kB/s,12902.0
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,194 ms,56 Mbps,7276 kB/s,7276.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,158 ms,47 Mbps,6037 kB/s,6037.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,112 ms,46 Mbps,5949 kB/s,5949.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,114 ms,45 Mbps,5882 kB/s,5882.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,123 ms,45 Mbps,5815 kB/s,5815.0
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,113 ms,44 Mbps,5642 kB/s,5642.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,42 Mbps,5415 kB/s,5415.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,176 ms,40 Mbps,5163 kB/s,5163.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,151 ms,40 Mbps,5150 kB/s,5150.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,160 ms,39 Mbps,5110 kB/s,5110.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,145 ms,39 Mbps,5051 kB/s,5051.0
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,165 ms,15 Mbps,1994 kB/s,1994.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,178 ms,11 Mbps,1509 kB/s,1509.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,71 ms,7 Mbps,918 kB/s,918.0
129.146.46.164,443,129.146.46.164,368 Mbps,47104 kB/s,,,,,
